;id;open tasks;sink;source;time;x;y
2623;73;[2],[1];(11, 7);(0, 7);133;4;10
2624;74;[2],[3];(11, 4);(0, 7);133;4;10
2625;75;[3],[2];(11, 10);(0, 1);133;5;1
2626;76;[3],[3];(11, 10);(0, 10);133;4;1
2627;77;[1],[1];(11, 4);(0, 10);133;5;8
2628;78;[3],[2];(11, 10);(0, 10);133;3;3
2629;79;[1],[1];(11, 4);(0, 10);133;3;9
2630;80;[2],[2];(11, 10);(0, 10);133;5;11
2631;81;[1],[2];(11, 4);(0, 10);133;1;8
2632;82;[1],[3];(11, 4);(0, 4);133;1;3
2633;83;[1],[3];(11, 4);(0, 1);133;0;1
2634;84;[1],[3];(11, 7);(0, 1);133;0;1
2635;85;[1],[2];(11, 7);(0, 10);133;0;10
2636;86;[2],[3];(11, 7);(0, 7);133;0;7
2637;87;[1],[3];(11, 1);(0, 1);133;0;1
2638;88;[1],[2];(11, 1);(0, 7);133;0;7
2639;89;[2],[1];(11, 7);(0, 4);133;0;4
2640;68;[3],[1];(11, 1);(0, 7);134;5;1
2641;71;[2],[3];(11, 7);(0, 7);134;4;7
2642;72;[2],[3];(11, 7);(0, 4);134;4;8
2643;73;[2],[1];(11, 7);(0, 7);134;4;10
2644;74;[2],[3];(11, 4);(0, 7);134;4;10
2645;75;[3],[2];(11, 10);(0, 1);134;5;1
2646;76;[3],[3];(11, 10);(0, 10);134;4;1
2647;77;[1],[1];(11, 4);(0, 10);134;5;8
2648;78;[3],[2];(11, 10);(0, 10);134;3;3
2649;79;[1],[1];(11, 4);(0, 10);134;3;9
2650;80;[2],[2];(11, 10);(0, 10);134;5;11
2651;81;[1],[2];(11, 4);(0, 10);134;1;8
2652;82;[1],[3];(11, 4);(0, 4);134;1;3
2653;83;[1],[3];(11, 4);(0, 1);134;0;1
2654;84;[1],[3];(11, 7);(0, 1);134;0;1
2655;85;[1],[2];(11, 7);(0, 10);134;0;10
2656;86;[2],[3];(11, 7);(0, 7);134;0;7
2657;87;[1],[3];(11, 1);(0, 1);134;0;1
2658;88;[1],[2];(11, 1);(0, 7);134;0;7
2659;89;[2],[1];(11, 7);(0, 4);134;0;4
2660;68;[3],[1];(11, 1);(0, 7);135;5;1
2661;71;[2],[3];(11, 7);(0, 7);135;4;7
2662;72;[2],[3];(11, 7);(0, 4);135;4;8
2663;73;[2],[1];(11, 7);(0, 7);135;4;10
2664;74;[2],[3];(11, 4);(0, 7);135;4;10
2665;75;[3],[2];(11, 10);(0, 1);135;5;1
2666;76;[3],[3];(11, 10);(0, 10);135;4;1
2667;77;[1],[1];(11, 4);(0, 10);135;5;8
2668;78;[3],[2];(11, 10);(0, 10);135;3;3
2669;79;[1],[1];(11, 4);(0, 10);135;3;9
2670;80;[2],[2];(11, 10);(0, 10);135;5;11
2671;81;[1],[2];(11, 4);(0, 10);135;1;8
2672;82;[1],[3];(11, 4);(0, 4);135;1;3
2673;83;[1],[3];(11, 4);(0, 1);135;0;1
2674;84;[1],[3];(11, 7);(0, 1);135;0;1
2675;85;[1],[2];(11, 7);(0, 10);135;0;10
2676;86;[2],[3];(11, 7);(0, 7);135;0;7
2677;87;[1],[3];(11, 1);(0, 1);135;0;1
2678;88;[1],[2];(11, 1);(0, 7);135;0;7
2679;89;[2],[1];(11, 7);(0, 4);135;0;4
2680;68;[3],[1];(11, 1);(0, 7);136;5;1
2681;71;[2],[3];(11, 7);(0, 7);136;4;7
2682;72;[2],[3];(11, 7);(0, 4);136;4;8
2683;73;[2],[1];(11, 7);(0, 7);136;4;10
2684;74;[2],[3];(11, 4);(0, 7);136;4;10
2685;75;[3],[2];(11, 10);(0, 1);136;5;1
2686;76;[3],[3];(11, 10);(0, 10);136;4;1
2687;77;[1],[1];(11, 4);(0, 10);136;5;8
2688;78;[3],[2];(11, 10);(0, 10);136;3;3
2689;79;[1],[1];(11, 4);(0, 10);136;3;9
2690;80;[2],[2];(11, 10);(0, 10);136;5;11
2691;81;[1],[2];(11, 4);(0, 10);136;1;8
2692;82;[1],[3];(11, 4);(0, 4);136;1;3
2693;83;[1],[3];(11, 4);(0, 1);136;0;1
2694;84;[1],[3];(11, 7);(0, 1);136;0;1
2695;85;[1],[2];(11, 7);(0, 10);136;0;10
2696;86;[2],[3];(11, 7);(0, 7);136;0;7
2697;87;[1],[3];(11, 1);(0, 1);136;0;1
2698;88;[1],[2];(11, 1);(0, 7);136;0;7
2699;89;[2],[1];(11, 7);(0, 4);136;0;4
2700;68;[3],[1];(11, 1);(0, 7);137;5;1
2701;71;[2],[3];(11, 7);(0, 7);137;4;7
2702;72;[2],[3];(11, 7);(0, 4);137;4;8
2703;73;[2],[1];(11, 7);(0, 7);137;4;10
2704;74;[2],[3];(11, 4);(0, 7);137;4;10
2705;75;[3],[2];(11, 10);(0, 1);137;5;1
2706;76;[3],[3];(11, 10);(0, 10);137;4;1
2707;77;[1],[1];(11, 4);(0, 10);137;5;8
2708;78;[3],[2];(11, 10);(0, 10);137;3;3
2709;79;[1],[1];(11, 4);(0, 10);137;3;9
2710;80;[2],[2];(11, 10);(0, 10);137;5;11
2711;81;[1],[2];(11, 4);(0, 10);137;1;8
2712;82;[1],[3];(11, 4);(0, 4);137;1;3
2713;83;[1],[3];(11, 4);(0, 1);137;0;1
2714;84;[1],[3];(11, 7);(0, 1);137;0;1
2715;85;[1],[2];(11, 7);(0, 10);137;0;10
2716;86;[2],[3];(11, 7);(0, 7);137;0;7
2717;87;[1],[3];(11, 1);(0, 1);137;0;1
2718;88;[1],[2];(11, 1);(0, 7);137;0;7
2719;89;[2],[1];(11, 7);(0, 4);137;0;4
2720;68;[3],[1];(11, 1);(0, 7);138;5;1
2721;71;[2],[3];(11, 7);(0, 7);138;4;7
2722;72;[2],[3];(11, 7);(0, 4);138;4;8
2723;73;[2],[1];(11, 7);(0, 7);138;4;10
2724;74;[2],[3];(11, 4);(0, 7);138;4;10
2725;75;[3],[2];(11, 10);(0, 1);138;5;1
2726;76;[3],[3];(11, 10);(0, 10);138;4;1
2727;77;[1],[1];(11, 4);(0, 10);138;5;8
2728;78;[3],[2];(11, 10);(0, 10);138;3;3
2729;79;[1],[1];(11, 4);(0, 10);138;3;9
2730;80;[2],[2];(11, 10);(0, 10);138;5;11
2731;81;[1],[2];(11, 4);(0, 10);138;1;8
2732;82;[1],[3];(11, 4);(0, 4);138;1;3
2733;83;[1],[3];(11, 4);(0, 1);138;0;1
2734;84;[1],[3];(11, 7);(0, 1);138;0;1
2735;85;[1],[2];(11, 7);(0, 10);138;0;10
2736;86;[2],[3];(11, 7);(0, 7);138;0;7
2737;87;[1],[3];(11, 1);(0, 1);138;0;1
2738;88;[1],[2];(11, 1);(0, 7);138;0;7
2739;89;[2],[1];(11, 7);(0, 4);138;0;4
2740;68;[3],[1];(11, 1);(0, 7);139;5;1
2741;71;[2],[3];(11, 7);(0, 7);139;4;7
2742;72;[2],[3];(11, 7);(0, 4);139;4;8
2743;73;[2],[1];(11, 7);(0, 7);139;4;10
2744;74;[2],[3];(11, 4);(0, 7);139;4;10
2745;75;[3],[2];(11, 10);(0, 1);139;5;1
2746;76;[3],[3];(11, 10);(0, 10);139;4;1
2747;77;[1],[1];(11, 4);(0, 10);139;5;8
2748;78;[3],[2];(11, 10);(0, 10);139;3;3
2749;79;[1],[1];(11, 4);(0, 10);139;3;9
2750;80;[2],[2];(11, 10);(0, 10);139;5;11
2751;81;[1],[2];(11, 4);(0, 10);139;1;8
2752;82;[1],[3];(11, 4);(0, 4);139;1;3
2753;83;[1],[3];(11, 4);(0, 1);139;0;1
2754;84;[1],[3];(11, 7);(0, 1);139;0;1
2755;85;[1],[2];(11, 7);(0, 10);139;0;10
2756;86;[2],[3];(11, 7);(0, 7);139;0;7
2757;87;[1],[3];(11, 1);(0, 1);139;0;1
2758;88;[1],[2];(11, 1);(0, 7);139;0;7
2759;89;[2],[1];(11, 7);(0, 4);139;0;4
2760;68;[3],[1];(11, 1);(0, 7);140;5;1
2761;71;[2],[3];(11, 7);(0, 7);140;4;7
2762;72;[2],[3];(11, 7);(0, 4);140;4;8
2763;73;[2],[1];(11, 7);(0, 7);140;4;10
2764;74;[2],[3];(11, 4);(0, 7);140;4;10
2765;75;[3],[2];(11, 10);(0, 1);140;5;1
2766;76;[3],[3];(11, 10);(0, 10);140;4;1
2767;77;[1],[1];(11, 4);(0, 10);140;5;8
2768;78;[3],[2];(11, 10);(0, 10);140;3;3
2769;79;[1],[1];(11, 4);(0, 10);140;3;9
2770;80;[2],[2];(11, 10);(0, 10);140;5;11
2771;81;[1],[2];(11, 4);(0, 10);140;1;8
2772;82;[1],[3];(11, 4);(0, 4);140;1;3
2773;83;[1],[3];(11, 4);(0, 1);140;0;1
2774;84;[1],[3];(11, 7);(0, 1);140;0;1
2775;85;[1],[2];(11, 7);(0, 10);140;0;10
2776;86;[2],[3];(11, 7);(0, 7);140;0;7
2777;87;[1],[3];(11, 1);(0, 1);140;0;1
2778;88;[1],[2];(11, 1);(0, 7);140;0;7
2779;89;[2],[1];(11, 7);(0, 4);140;0;4
2780;68;[3],[1];(11, 1);(0, 7);141;5;1
2781;71;[2],[3];(11, 7);(0, 7);141;4;7
2782;72;[2],[3];(11, 7);(0, 4);141;4;8
2783;73;[2],[1];(11, 7);(0, 7);141;4;10
2784;74;[2],[3];(11, 4);(0, 7);141;4;10
2785;75;[3],[2];(11, 10);(0, 1);141;5;1
2786;76;[3],[3];(11, 10);(0, 10);141;4;1
2787;77;[1],[1];(11, 4);(0, 10);141;5;8
2788;78;[3],[2];(11, 10);(0, 10);141;3;3
2789;79;[1],[1];(11, 4);(0, 10);141;3;9
2790;80;[2],[2];(11, 10);(0, 10);141;5;11
2791;81;[1],[2];(11, 4);(0, 10);141;1;8
2792;82;[1],[3];(11, 4);(0, 4);141;1;3
2793;83;[1],[3];(11, 4);(0, 1);141;0;1
2794;84;[1],[3];(11, 7);(0, 1);141;0;1
2795;85;[1],[2];(11, 7);(0, 10);141;0;10
2796;86;[2],[3];(11, 7);(0, 7);141;0;7
2797;87;[1],[3];(11, 1);(0, 1);141;0;1
2798;88;[1],[2];(11, 1);(0, 7);141;0;7
2799;89;[2],[1];(11, 7);(0, 4);141;0;4
2800;68;[3],[1];(11, 1);(0, 7);142;5;1
2801;71;[2],[3];(11, 7);(0, 7);142;4;7
2802;72;[2],[3];(11, 7);(0, 4);142;4;8
2803;73;[2],[1];(11, 7);(0, 7);142;4;10
2804;74;[2],[3];(11, 4);(0, 7);142;4;10
2805;75;[3],[2];(11, 10);(0, 1);142;5;1
2806;76;[3],[3];(11, 10);(0, 10);142;4;1
2807;77;[1],[1];(11, 4);(0, 10);142;5;8
2808;78;[3],[2];(11, 10);(0, 10);142;3;3
2809;79;[1],[1];(11, 4);(0, 10);142;3;9
2810;80;[2],[2];(11, 10);(0, 10);142;5;11
2811;81;[1],[2];(11, 4);(0, 10);142;1;8
2812;82;[1],[3];(11, 4);(0, 4);142;1;3
2813;83;[1],[3];(11, 4);(0, 1);142;0;1
2814;84;[1],[3];(11, 7);(0, 1);142;0;1
2815;85;[1],[2];(11, 7);(0, 10);142;0;10
2816;86;[2],[3];(11, 7);(0, 7);142;0;7
2817;87;[1],[3];(11, 1);(0, 1);142;0;1
2818;88;[1],[2];(11, 1);(0, 7);142;0;7
2819;89;[2],[1];(11, 7);(0, 4);142;0;4
2820;68;[3],[1];(11, 1);(0, 7);143;5;1
2821;71;[2],[3];(11, 7);(0, 7);143;4;7
2822;72;[2],[3];(11, 7);(0, 4);143;4;8
2823;73;[2],[1];(11, 7);(0, 7);143;4;10
2824;74;[2],[3];(11, 4);(0, 7);143;4;10
2825;75;[3],[2];(11, 10);(0, 1);143;5;1
2826;76;[3],[3];(11, 10);(0, 10);143;4;1
2827;77;[1],[1];(11, 4);(0, 10);143;5;8
2828;78;[3],[2];(11, 10);(0, 10);143;3;3
2829;79;[1],[1];(11, 4);(0, 10);143;3;9
2830;80;[2],[2];(11, 10);(0, 10);143;5;11
2831;81;[1],[2];(11, 4);(0, 10);143;1;8
2832;82;[1],[3];(11, 4);(0, 4);143;1;3
2833;83;[1],[3];(11, 4);(0, 1);143;0;1
2834;84;[1],[3];(11, 7);(0, 1);143;0;1
2835;85;[1],[2];(11, 7);(0, 10);143;0;10
2836;86;[2],[3];(11, 7);(0, 7);143;0;7
2837;87;[1],[3];(11, 1);(0, 1);143;0;1
2838;88;[1],[2];(11, 1);(0, 7);143;0;7
2839;89;[2],[1];(11, 7);(0, 4);143;0;4
2840;68;[3],[1];(11, 1);(0, 7);144;5;1
2841;71;[2],[3];(11, 7);(0, 7);144;4;7
2842;72;[2],[3];(11, 7);(0, 4);144;4;8
2843;73;[2],[1];(11, 7);(0, 7);144;4;10
2844;74;[2],[3];(11, 4);(0, 7);144;4;10
2845;75;[3],[2];(11, 10);(0, 1);144;5;1
2846;76;[3],[3];(11, 10);(0, 10);144;4;1
2847;77;[1],[1];(11, 4);(0, 10);144;5;8
2848;78;[3],[2];(11, 10);(0, 10);144;3;3
2849;79;[1],[1];(11, 4);(0, 10);144;3;9
2850;80;[2],[2];(11, 10);(0, 10);144;5;11
2851;81;[1],[2];(11, 4);(0, 10);144;1;8
2852;82;[1],[3];(11, 4);(0, 4);144;1;3
2853;83;[1],[3];(11, 4);(0, 1);144;0;1
2854;84;[1],[3];(11, 7);(0, 1);144;0;1
2855;85;[1],[2];(11, 7);(0, 10);144;0;10
2856;86;[2],[3];(11, 7);(0, 7);144;0;7
2857;87;[1],[3];(11, 1);(0, 1);144;0;1
2858;88;[1],[2];(11, 1);(0, 7);144;0;7
2859;89;[2],[1];(11, 7);(0, 4);144;0;4
2860;68;[3],[1];(11, 1);(0, 7);145;5;1
2861;71;[2],[3];(11, 7);(0, 7);145;4;7
2862;72;[2],[3];(11, 7);(0, 4);145;4;8
2863;73;[2],[1];(11, 7);(0, 7);145;4;10
2864;74;[2],[3];(11, 4);(0, 7);145;4;10
2865;75;[3],[2];(11, 10);(0, 1);145;5;1
2866;76;[3],[3];(11, 10);(0, 10);145;4;1
2867;77;[1],[1];(11, 4);(0, 10);145;5;8
2868;78;[3],[2];(11, 10);(0, 10);145;3;3
2869;79;[1],[1];(11, 4);(0, 10);145;3;9
2870;80;[2],[2];(11, 10);(0, 10);145;5;11
2871;81;[1],[2];(11, 4);(0, 10);145;1;8
2872;82;[1],[3];(11, 4);(0, 4);145;1;3
2873;83;[1],[3];(11, 4);(0, 1);145;0;1
2874;84;[1],[3];(11, 7);(0, 1);145;0;1
2875;85;[1],[2];(11, 7);(0, 10);145;0;10
2876;86;[2],[3];(11, 7);(0, 7);145;0;7
2877;87;[1],[3];(11, 1);(0, 1);145;0;1
2878;88;[1],[2];(11, 1);(0, 7);145;0;7
2879;89;[2],[1];(11, 7);(0, 4);145;0;4
2880;68;[3],[1];(11, 1);(0, 7);146;5;1
2881;71;[2],[3];(11, 7);(0, 7);146;4;7
2882;72;[2],[3];(11, 7);(0, 4);146;4;8
2883;73;[2],[1];(11, 7);(0, 7);146;4;10
2884;74;[2],[3];(11, 4);(0, 7);146;4;10
2885;75;[3],[2];(11, 10);(0, 1);146;5;1
2886;76;[3],[3];(11, 10);(0, 10);146;4;1
2887;77;[1],[1];(11, 4);(0, 10);146;5;8
2888;78;[3],[2];(11, 10);(0, 10);146;3;3
2889;79;[1],[1];(11, 4);(0, 10);146;3;9
2890;80;[2],[2];(11, 10);(0, 10);146;5;11
2891;81;[1],[2];(11, 4);(0, 10);146;1;8
2892;82;[1],[3];(11, 4);(0, 4);146;1;3
2893;83;[1],[3];(11, 4);(0, 1);146;0;1
2894;84;[1],[3];(11, 7);(0, 1);146;0;1
2895;85;[1],[2];(11, 7);(0, 10);146;0;10
2896;86;[2],[3];(11, 7);(0, 7);146;0;7
2897;87;[1],[3];(11, 1);(0, 1);146;0;1
2898;88;[1],[2];(11, 1);(0, 7);146;0;7
2899;89;[2],[1];(11, 7);(0, 4);146;0;4
2900;68;[3],[1];(11, 1);(0, 7);147;5;1
2901;71;[2],[3];(11, 7);(0, 7);147;4;7
2902;72;[2],[3];(11, 7);(0, 4);147;4;8
2903;73;[2],[1];(11, 7);(0, 7);147;4;10
2904;74;[2],[3];(11, 4);(0, 7);147;4;10
2905;75;[3],[2];(11, 10);(0, 1);147;5;1
2906;76;[3],[3];(11, 10);(0, 10);147;4;1
2907;77;[1],[1];(11, 4);(0, 10);147;5;8
2908;78;[3],[2];(11, 10);(0, 10);147;3;3
2909;79;[1],[1];(11, 4);(0, 10);147;3;9
2910;80;[2],[2];(11, 10);(0, 10);147;5;11
2911;81;[1],[2];(11, 4);(0, 10);147;1;8
2912;82;[1],[3];(11, 4);(0, 4);147;1;3
2913;83;[1],[3];(11, 4);(0, 1);147;0;1
2914;84;[1],[3];(11, 7);(0, 1);147;0;1
2915;85;[1],[2];(11, 7);(0, 10);147;0;10
2916;86;[2],[3];(11, 7);(0, 7);147;0;7
2917;87;[1],[3];(11, 1);(0, 1);147;0;1
2918;88;[1],[2];(11, 1);(0, 7);147;0;7
2919;89;[2],[1];(11, 7);(0, 4);147;0;4
2920;68;[3],[1];(11, 1);(0, 7);148;5;1
2921;71;[2],[3];(11, 7);(0, 7);148;4;7
2922;72;[2],[3];(11, 7);(0, 4);148;4;8
2923;73;[2],[1];(11, 7);(0, 7);148;4;10
2924;74;[2],[3];(11, 4);(0, 7);148;4;10
2925;75;[3],[2];(11, 10);(0, 1);148;5;1
2926;76;[3],[3];(11, 10);(0, 10);148;4;1
2927;77;[1],[1];(11, 4);(0, 10);148;5;8
2928;78;[3],[2];(11, 10);(0, 10);148;3;3
2929;79;[1],[1];(11, 4);(0, 10);148;3;9
2930;80;[2],[2];(11, 10);(0, 10);148;5;11
2931;81;[1],[2];(11, 4);(0, 10);148;1;8
2932;82;[1],[3];(11, 4);(0, 4);148;1;3
2933;83;[1],[3];(11, 4);(0, 1);148;0;1
2934;84;[1],[3];(11, 7);(0, 1);148;0;1
2935;85;[1],[2];(11, 7);(0, 10);148;0;10
2936;86;[2],[3];(11, 7);(0, 7);148;0;7
2937;87;[1],[3];(11, 1);(0, 1);148;0;1
2938;88;[1],[2];(11, 1);(0, 7);148;0;7
2939;89;[2],[1];(11, 7);(0, 4);148;0;4
2940;68;[3],[1];(11, 1);(0, 7);149;5;1
2941;71;[2],[3];(11, 7);(0, 7);149;4;7
2942;72;[2],[3];(11, 7);(0, 4);149;4;8
2943;73;[2],[1];(11, 7);(0, 7);149;4;10
2944;74;[2],[3];(11, 4);(0, 7);149;4;10
2945;75;[3],[2];(11, 10);(0, 1);149;5;1
2946;76;[3],[3];(11, 10);(0, 10);149;4;1
2947;77;[1],[1];(11, 4);(0, 10);149;5;8
2948;78;[3],[2];(11, 10);(0, 10);149;3;3
2949;79;[1],[1];(11, 4);(0, 10);149;3;9
2950;80;[2],[2];(11, 10);(0, 10);149;5;11
2951;81;[1],[2];(11, 4);(0, 10);149;1;8
2952;82;[1],[3];(11, 4);(0, 4);149;1;3
2953;83;[1],[3];(11, 4);(0, 1);149;0;1
2954;84;[1],[3];(11, 7);(0, 1);149;0;1
2955;85;[1],[2];(11, 7);(0, 10);149;0;10
2956;86;[2],[3];(11, 7);(0, 7);149;0;7
2957;87;[1],[3];(11, 1);(0, 1);149;0;1
2958;88;[1],[2];(11, 1);(0, 7);149;0;7
2959;89;[2],[1];(11, 7);(0, 4);149;0;4
2960;68;[3],[1];(11, 1);(0, 7);150;5;1
2961;71;[2],[3];(11, 7);(0, 7);150;4;7
2962;72;[2],[3];(11, 7);(0, 4);150;4;8
2963;73;[2],[1];(11, 7);(0, 7);150;4;10
2964;74;[2],[3];(11, 4);(0, 7);150;4;10
2965;75;[3],[2];(11, 10);(0, 1);150;5;1
2966;76;[3],[3];(11, 10);(0, 10);150;4;1
2967;77;[1],[1];(11, 4);(0, 10);150;5;8
2968;78;[3],[2];(11, 10);(0, 10);150;3;3
2969;79;[1],[1];(11, 4);(0, 10);150;3;9
2970;80;[2],[2];(11, 10);(0, 10);150;5;11
2971;81;[1],[2];(11, 4);(0, 10);150;1;8
2972;82;[1],[3];(11, 4);(0, 4);150;1;3
2973;83;[1],[3];(11, 4);(0, 1);150;0;1
2974;84;[1],[3];(11, 7);(0, 1);150;0;1
2975;85;[1],[2];(11, 7);(0, 10);150;0;10
2976;86;[2],[3];(11, 7);(0, 7);150;0;7
2977;87;[1],[3];(11, 1);(0, 1);150;0;1
2978;88;[1],[2];(11, 1);(0, 7);150;0;7
2979;89;[2],[1];(11, 7);(0, 4);150;0;4
2980;68;[3],[1];(11, 1);(0, 7);151;5;1
2981;71;[2],[3];(11, 7);(0, 7);151;4;7
2982;72;[2],[3];(11, 7);(0, 4);151;4;8
2983;73;[2],[1];(11, 7);(0, 7);151;4;10
2984;74;[2],[3];(11, 4);(0, 7);151;4;10
2985;75;[3],[2];(11, 10);(0, 1);151;5;1
2986;76;[3],[3];(11, 10);(0, 10);151;4;1
2987;77;[1],[1];(11, 4);(0, 10);151;5;8
2988;78;[3],[2];(11, 10);(0, 10);151;3;3
2989;79;[1],[1];(11, 4);(0, 10);151;3;9
2990;80;[2],[2];(11, 10);(0, 10);151;5;11
2991;81;[1],[2];(11, 4);(0, 10);151;1;8
2992;82;[1],[3];(11, 4);(0, 4);151;1;3
2993;83;[1],[3];(11, 4);(0, 1);151;0;1
2994;84;[1],[3];(11, 7);(0, 1);151;0;1
2995;85;[1],[2];(11, 7);(0, 10);151;0;10
2996;86;[2],[3];(11, 7);(0, 7);151;0;7
2997;87;[1],[3];(11, 1);(0, 1);151;0;1
2998;88;[1],[2];(11, 1);(0, 7);151;0;7
2999;89;[2],[1];(11, 7);(0, 4);151;0;4
3000;68;[3],[1];(11, 1);(0, 7);152;5;1
3001;71;[2],[3];(11, 7);(0, 7);152;4;7
3002;72;[2],[3];(11, 7);(0, 4);152;4;8
3003;73;[2],[1];(11, 7);(0, 7);152;4;10
3004;74;[2],[3];(11, 4);(0, 7);152;4;10
3005;75;[3],[2];(11, 10);(0, 1);152;5;1
3006;76;[3],[3];(11, 10);(0, 10);152;4;1
3007;77;[1],[1];(11, 4);(0, 10);152;5;8
3008;78;[3],[2];(11, 10);(0, 10);152;3;3
3009;79;[1],[1];(11, 4);(0, 10);152;3;9
3010;80;[2],[2];(11, 10);(0, 10);152;5;11
3011;81;[1],[2];(11, 4);(0, 10);152;1;8
3012;82;[1],[3];(11, 4);(0, 4);152;1;3
3013;83;[1],[3];(11, 4);(0, 1);152;0;1
3014;84;[1],[3];(11, 7);(0, 1);152;0;1
3015;85;[1],[2];(11, 7);(0, 10);152;0;10
3016;86;[2],[3];(11, 7);(0, 7);152;0;7
3017;87;[1],[3];(11, 1);(0, 1);152;0;1
3018;88;[1],[2];(11, 1);(0, 7);152;0;7
3019;89;[2],[1];(11, 7);(0, 4);152;0;4
3020;68;[3],[1];(11, 1);(0, 7);153;5;1
3021;71;[2],[3];(11, 7);(0, 7);153;4;7
3022;72;[2],[3];(11, 7);(0, 4);153;4;8
3023;73;[2],[1];(11, 7);(0, 7);153;4;10
3024;74;[2],[3];(11, 4);(0, 7);153;4;10
3025;75;[3],[2];(11, 10);(0, 1);153;5;1
3026;76;[3],[3];(11, 10);(0, 10);153;4;1
3027;77;[1],[1];(11, 4);(0, 10);153;5;8
3028;78;[3],[2];(11, 10);(0, 10);153;3;3
3029;79;[1],[1];(11, 4);(0, 10);153;3;9
3030;80;[2],[2];(11, 10);(0, 10);153;5;11
3031;81;[1],[2];(11, 4);(0, 10);153;1;8
3032;82;[1],[3];(11, 4);(0, 4);153;1;3
3033;83;[1],[3];(11, 4);(0, 1);153;0;1
3034;84;[1],[3];(11, 7);(0, 1);153;0;1
3035;85;[1],[2];(11, 7);(0, 10);153;0;10
3036;86;[2],[3];(11, 7);(0, 7);153;0;7
3037;87;[1],[3];(11, 1);(0, 1);153;0;1
3038;88;[1],[2];(11, 1);(0, 7);153;0;7
3039;89;[2],[1];(11, 7);(0, 4);153;0;4
3040;68;[3],[1];(11, 1);(0, 7);154;5;1
3041;71;[2],[3];(11, 7);(0, 7);154;4;7
3042;72;[2],[3];(11, 7);(0, 4);154;4;8
3043;73;[2],[1];(11, 7);(0, 7);154;4;10
3044;74;[2],[3];(11, 4);(0, 7);154;4;10
3045;75;[3],[2];(11, 10);(0, 1);154;5;1
3046;76;[3],[3];(11, 10);(0, 10);154;4;1
3047;77;[1],[1];(11, 4);(0, 10);154;5;8
3048;78;[3],[2];(11, 10);(0, 10);154;3;3
3049;79;[1],[1];(11, 4);(0, 10);154;3;9
3050;80;[2],[2];(11, 10);(0, 10);154;5;11
3051;81;[1],[2];(11, 4);(0, 10);154;1;8
3052;82;[1],[3];(11, 4);(0, 4);154;1;3
3053;83;[1],[3];(11, 4);(0, 1);154;0;1
3054;84;[1],[3];(11, 7);(0, 1);154;0;1
3055;85;[1],[2];(11, 7);(0, 10);154;0;10
3056;86;[2],[3];(11, 7);(0, 7);154;0;7
3057;87;[1],[3];(11, 1);(0, 1);154;0;1
3058;88;[1],[2];(11, 1);(0, 7);154;0;7
3059;89;[2],[1];(11, 7);(0, 4);154;0;4
3060;68;[3],[1];(11, 1);(0, 7);155;5;1
3061;71;[2],[3];(11, 7);(0, 7);155;4;7
3062;72;[2],[3];(11, 7);(0, 4);155;4;8
3063;73;[2],[1];(11, 7);(0, 7);155;4;10
3064;74;[2],[3];(11, 4);(0, 7);155;4;10
3065;75;[3],[2];(11, 10);(0, 1);155;5;1
3066;76;[3],[3];(11, 10);(0, 10);155;4;1
3067;77;[1],[1];(11, 4);(0, 10);155;5;8
3068;78;[3],[2];(11, 10);(0, 10);155;3;3
3069;79;[1],[1];(11, 4);(0, 10);155;3;9
3070;80;[2],[2];(11, 10);(0, 10);155;5;11
3071;81;[1],[2];(11, 4);(0, 10);155;1;8
3072;82;[1],[3];(11, 4);(0, 4);155;1;3
3073;83;[1],[3];(11, 4);(0, 1);155;0;1
3074;84;[1],[3];(11, 7);(0, 1);155;0;1
3075;85;[1],[2];(11, 7);(0, 10);155;0;10
3076;86;[2],[3];(11, 7);(0, 7);155;0;7
3077;87;[1],[3];(11, 1);(0, 1);155;0;1
3078;88;[1],[2];(11, 1);(0, 7);155;0;7
3079;89;[2],[1];(11, 7);(0, 4);155;0;4
3080;68;[3],[1];(11, 1);(0, 7);156;5;1
3081;71;[2],[3];(11, 7);(0, 7);156;4;7
3082;72;[2],[3];(11, 7);(0, 4);156;4;8
3083;73;[2],[1];(11, 7);(0, 7);156;4;10
3084;74;[2],[3];(11, 4);(0, 7);156;4;10
3085;75;[3],[2];(11, 10);(0, 1);156;5;1
3086;76;[3],[3];(11, 10);(0, 10);156;4;1
3087;77;[1],[1];(11, 4);(0, 10);156;5;8
3088;78;[3],[2];(11, 10);(0, 10);156;3;3
3089;79;[1],[1];(11, 4);(0, 10);156;3;9
3090;80;[2],[2];(11, 10);(0, 10);156;5;11
3091;81;[1],[2];(11, 4);(0, 10);156;1;8
3092;82;[1],[3];(11, 4);(0, 4);156;1;3
3093;83;[1],[3];(11, 4);(0, 1);156;0;1
3094;84;[1],[3];(11, 7);(0, 1);156;0;1
3095;85;[1],[2];(11, 7);(0, 10);156;0;10
3096;86;[2],[3];(11, 7);(0, 7);156;0;7
3097;87;[1],[3];(11, 1);(0, 1);156;0;1
3098;88;[1],[2];(11, 1);(0, 7);156;0;7
3099;89;[2],[1];(11, 7);(0, 4);156;0;4
3100;68;[3],[1];(11, 1);(0, 7);157;5;1
3101;71;[2],[3];(11, 7);(0, 7);157;4;7
3102;72;[2],[3];(11, 7);(0, 4);157;4;8
3103;73;[2],[1];(11, 7);(0, 7);157;4;10
3104;74;[2],[3];(11, 4);(0, 7);157;4;10
